"Time","Temperature [AmbientT(Therm3T)]","Temperature [Temperature]","Heat flow [Signal]","Heat [Signal]","Normalized heat flow [Signal]","Normalized heat [Signal]","Time markers"
106787.14703774452,23.056039423030086,19.99924778429763,0.005421834267059232,684.0347802981059,0.001355458566764808,171.00869507452649,""
106796.53375649452,23.11961299860866,19.99918781259966,0.005421082321307905,684.0856795776581,0.0013552705803269761,171.02141989441452,""
106805.89764809608,22.953151000763246,19.99912798674423,0.005420332204180374,684.1364550774911,0.0013550830510450935,171.03411376937277,""
106811.10077309608,22.93932827646067,19.999094744005284,0.005419927130289057,684.1646400863091,0.0013549817825722643,171.04116002157727,""
106829.57196450233,22.96022569629171,19.999176999463664,0.005418489110372144,684.2646973966112,0.001354622277593036,171.0661743491528,""
106840.24860024452,22.972304729775832,19.999334064270727,0.005417657912508119,684.3225320772196,0.0013544144781270297,171.0806330193049,""
106875.33566689491,23.012000553737945,19.999435822631906,0.005414926312820822,684.5125965640311,0.0013537315782052054,171.12814914100778,""
106893.54367470741,23.00492247667172,19.999186661075406,0.005413510617942256,684.6112260044121,0.001353377654485564,171.15280650110302,""
106911.65875649452,22.997880523138384,19.998915117460303,0.005412171684642803,684.7092679652376,0.0013530429211607007,171.1773169913094,""
106930.19781899452,22.990673753761865,19.99949979681084,0.005410801413814681,684.8096045831303,0.0013527003534536703,171.20240114578257,""
106940.29840493202,22.98674730961619,19.99969182483847,0.005409951086631426,684.8642458616405,0.0013524877716578564,171.21606146541012,""
106956.03766274452,22.980628920338834,19.999952220282918,0.005408626062633309,684.9493907408582,0.0013521565156583272,171.23734768521456,""
106969.41461586952,22.97542883990691,20.000113051151633,0.005407676701216372,685.0217289786056,0.001351919175304093,171.2554322446514,""
106982.79156899452,22.97022875947499,20.00014968259175,0.005406727339799434,685.0940672163529,0.0013516818349498586,171.27351680408822,""
107020.06549477577,22.955739106243435,20.00025175348692,0.0054036912989316715,685.2954930411372,0.0013509228247329179,171.3238732602843,""
107054.36305642128,22.942406467823545,20.00025971964896,0.005400903469837565,685.4808097172955,0.0013502258674593912,171.37020242932388,""
107087.73102211952,22.92943519522813,20.00026746989734,0.005398250383490553,685.6608468875762,0.0013495625958726382,171.41521172189405,""
107109.69488930702,22.81638411093904,20.000219776301947,0.0053965040368091355,685.7793531379307,0.0013491260092022839,171.44483828448267,""
107131.65875649452,22.70333302664995,20.00012057227891,0.005394757690127719,685.897859388285,0.0013486894225319297,171.47446484707126,""
107160.42438149452,22.966536712030543,19.999990646810836,0.005392470535806087,686.0530645863839,0.0013481176339515217,171.51326614659598,""
107179.44293618202,22.916336035828763,19.99997053222701,0.005390958370868086,686.1556793756621,0.0013477395927170214,171.53891984391552,""
107193.02399086952,22.88048798427867,20.000003772719815,0.005389878541456389,686.228956082953,0.0013474696353640973,171.55723902073825,""
107201.63043618202,22.865137820332684,20.000024837540636,0.005389287649421833,686.2753386923811,0.0013473219123554582,171.56883467309527,""
107210.23688149452,22.862428632720757,20.00004590236145,0.005388696757387276,686.3217213018091,0.001347174189346819,171.58043032545228,""
107237.42926430702,22.85386885409214,20.00007917210783,0.005386466209018169,686.4681864272188,0.0013466165522545421,171.6170466068047,""
107252.84625649452,22.849015802369745,19.99987238519239,0.005385201577410947,686.551226288409,0.0013463003943527368,171.63780657210225,""
107264.41266274452,22.87387506308847,19.99983492689854,0.005384252803308462,686.613525909359,0.0013460632008271156,171.65338147733976,""
107282.83160805702,22.91346223941537,19.999952218679084,0.005382739752438229,686.7126695900691,0.0013456849381095573,171.67816739751729,""
107301.25055336952,22.95304941574227,20.00001304279247,0.005381225813353872,686.8117865204586,0.001345306453338468,171.70294663011464,""
107304.37750649452,22.959770063565756,20.000003275398125,0.005380968794481696,686.8286134337245,0.001345242198620424,171.70715335843113,""
107313.65875649452,22.841365448500515,19.99997428435632,0.005380205925224619,686.8785581506759,0.0013450514813061548,171.71963953766897,""
107329.82672524452,23.02631391058672,19.999923781863885,0.005378877004410208,686.9655620157694,0.001344719251102552,171.74139050394234,""
107332.18219399452,23.019699095183256,19.999916424288884,0.0053786833974396615,686.9782373795412,0.0013446708493599154,171.7445593448853,""
107345.45170998573,22.98243458094373,20.000027622579907,0.005377705612965551,687.0495969301685,0.0013444264032413877,171.76239923254212,""
107355.86479592323,22.9531917216373,20.000090244883573,0.0053769383088857325,687.1055954408628,0.0013442345772214331,171.7763988602157,""
107369.13431191444,22.942624436276382,19.999826718300938,0.005375861506293704,687.1769179808076,0.001343965376573426,171.7942294952019,""
107385.73688149452,22.972027044236857,19.999496998782362,0.005374480246727329,687.2661427027899,0.0013436200616818322,171.81653567569748,""
107396.29547524452,22.93660714544926,19.999696612958083,0.005373601818930094,687.3228861838111,0.0013434004547325236,171.83072154595277,""
107406.85406899452,22.80148569235826,19.999896227133807,0.00537272339113286,687.3796296648322,0.001343180847783215,171.84490741620806,""
107415.93805336952,22.680555856129956,20.000015064822627,0.005371967644243305,687.4284483718668,0.0013429919110608261,171.8571120929667,""
107420.65875649452,22.61588690092034,20.0000768215833,0.005371574902847463,687.453818145013,0.0013428937257118658,171.86345453625324,""
107424.79938149452,22.559164441241244,20.000130989697745,0.005371342524857607,687.4760592232456,0.0013428356312144018,171.8690148058114,""
107427.37750649452,22.604004531399774,20.00016471701429,0.005371160723128277,687.4899029735191,0.0013427901807820692,171.87247574337977,""
107437.05719399452,22.772358688085887,20.000183034928074,0.005370387566347397,687.5418690586249,0.0013425968915868492,171.88546726465623,""
107446.73688149452,22.87596478080678,20.00015768424933,0.005369614409566515,687.5938351437306,0.0013424036023916288,171.89845878593266,""
107464.94781899452,22.735342093099515,20.00010999059949,0.005368159826470282,687.6916018462177,0.0013420399566175705,171.92290046155443,""
107477.20758461952,22.710261838992043,19.99996828718856,0.005367180588150349,687.7574192627246,0.0013417951470375872,171.93935481568116,""
107489.46735024452,22.68518158488457,19.999812428415982,0.005366201349830416,687.8232366792316,0.001341550337457604,171.9558091698079,""
107503.09430336952,22.83173598093047,19.999698277205578,0.005365161631674725,687.8963549389055,0.0013412904079186812,171.97408873472637,""
107516.72125649452,22.97829037697637,19.999808768630263,0.005364144601218215,687.9694550386962,0.0013410361503045538,171.99236375967405,""
107527.93219399452,22.877911207869797,19.999890683800114,0.00536330788704015,688.0295947223422,0.0013408269717600375,172.00739868058554,""
107539.14313149452,22.777532038763223,19.999833360250378,0.005362431288570091,688.0897188668382,0.0013406078221425229,172.02242971670955,""
107563.11578774452,22.836243911245667,19.99971078372608,0.0053604742965742865,688.2182518229691,0.0013401185741435716,172.05456295574228,""
107574.52789711952,22.761045789567504,19.999647378151643,0.005359554642226054,688.2794077756425,0.0013398886605565136,172.06985194391063,""
107585.94000649452,22.685847667889345,19.999522673173775,0.00535863601582667,688.3405609993335,0.0013396590039566674,172.0851402498334,""
107598.95563149452,22.83092341593388,19.99938044589797,0.005357588313220904,688.4103068632179,0.001339397078305226,172.10257671580447,""
107621.00397133827,22.84163750450614,19.999191904758188,0.005355880365563482,688.5284010746543,0.0013389700913908704,172.13210026866358,""
107651.66070961952,22.856534726320092,19.999670493167446,0.005353571636672487,688.6925492136525,0.0013383929091681217,172.1731373034131,""
107668.40875649452,22.840090191509063,19.999454009168836,0.005352310357689273,688.7822247916987,0.0013380775894223183,172.19555619792467,""
107678.65680336952,22.83002786216172,19.99918325780385,0.005351493053151175,688.8370703801087,0.0013378732632877938,172.20926759502717,""
107687.10016274452,22.797349641840654,19.999201358517055,0.005350783106882682,688.8822363806041,0.0013376957767206705,172.22055909515103,""
107694.90875649452,22.691689875609683,19.99921809843179,0.005350126533858988,688.9240068339886,0.001337531633464747,172.23100170849716,""
107701.28473305702,22.75151339311467,19.999405639395903,0.005349590420143166,688.9581137987394,0.0013373976050357916,172.23952844968485,""
107704.65973305702,22.8518703026375,19.999504910581685,0.005349306638706213,688.9761676615329,0.0013373266596765532,172.24404191538324,""
107719.71930336952,22.818559967754343,19.999947868034212,0.005348040379001559,689.0567257107627,0.0013370100947503898,172.2641814276907,""
107733.58063149452,22.78453944610152,19.999926083418092,0.005346874871560547,689.1308740118305,0.0013367187178901369,172.28271850295764,""
107744.86383461952,22.727963027276857,19.99990835061165,0.0053459944400728095,689.1911928659507,0.0013364986100182024,172.29779821648768,""
107756.14703774452,22.688594951147188,19.999890617805207,0.005345134495051347,689.2515002312671,0.0013362836237628367,172.31287505781677,""
107774.65875649452,22.861409466579325,19.999861524583906,0.005343723631469309,689.3504431442785,0.0013359309078673273,172.33761078606963,""
107780.02447915077,22.740369264494188,19.999853091755014,0.005343314684964166,689.3791222873226,0.0013358286712410415,172.34478057183065,""
107782.79156899452,22.677949132979357,19.999863665306798,0.00534310379226741,689.3939120501427,0.0013357759480668524,172.34847801253568,""
107787.22125649452,22.673625757161062,19.999880591945548,0.005342714115292524,689.4175767073018,0.001335678528823131,172.35439417682545,""
107801.3860514164,22.719781050766716,19.99993471819409,0.005341468046707541,689.4932490917653,0.0013353670116768852,172.37331227294132,""
107815.1272623539,22.731113208247816,19.999952148289157,0.0053403821527556235,689.5665997572369,0.0013350955381889059,172.39164993930922,""
107832.59625649452,22.646466096666117,19.999336675742494,0.005339001672158268,689.659849351553,0.001334750418039567,172.41496233788826,""
107843.03766274452,22.747647907864263,19.999324681481102,0.005338176544012869,689.7155856400343,0.0013345441360032172,172.42889641000858,""
107855.09235024452,22.864463122737995,19.999441242166135,0.005337223926932173,689.7799336333952,0.0013343059817330432,172.4449834083488,""
107876.69781899452,22.57669143429498,19.999650152454194,0.00533551656300692,689.895263753706,0.00133387914075173,172.4738159384265,""
107888.96149086952,22.688726679654017,19.99963353398644,0.00533454743101572,689.9607273068999,0.00133363685775393,172.49018182672498,""
107901.22516274452,22.80076192501306,19.999471480661242,0.005333567856307746,690.0260961544966,0.0013333919640769365,172.50652403862415,""
107922.61090493202,22.799753086308773,19.999188887432343,0.005331859577653794,690.1400876040185,0.0013329648944134485,172.53502190100463,""
107960.78375649452,22.797952342160094,19.99927544904355,0.005328810356031606,690.3435586196064,0.0013322025890079015,172.5858896549016,""
107975.65875649452,22.797250637463822,19.99881080203714,0.005327622151069873,690.4228461559833,0.0013319055377674683,172.60571153899582,""
107989.72919106483,22.796586886874472,19.999147310004,0.00532649821425171,690.4978451538207,0.0013316245535629275,172.62446128845517,""
107996.40094399452,22.78279235954906,19.99930687138801,0.005325965279130062,690.5334072952062,0.0013314913197825155,172.63335182380155,""
108006.27985024452,22.76236671674619,19.999510467887646,0.005325344722498469,690.5860158764688,0.0013313361806246173,172.6465039691172,""
108016.15875649452,22.741941073943316,19.9997046239128,0.005324724165866876,690.6386244577312,0.001331181041466719,172.6596561144328,""
108027.14703774452,22.719221685566694,19.99985422356101,0.005323767815531344,690.697123515798,0.001330941953882836,172.6742808789495,""
108038.13531899452,22.696502297190072,19.999580236572044,0.005322811465195811,690.7556225738647,0.0013307028662989527,172.68890564346617,""
108046.76227211952,22.7327273411722,19.99950824207746,0.005322141969811156,690.8015237305962,0.001330535492452789,172.70038093264904,""
108067.02985024452,22.933575370836703,19.999756353190925,0.005320569102795861,690.9093607927205,0.0013301422756989653,172.72734019818012,""
108079.92145180702,22.921893024435782,19.9997353793159,0.005319568649029409,690.9779527295567,0.0013298921622573524,172.74448818238918,""
108092.81305336952,22.88987805788301,19.999714405440873,0.005318568195262959,691.0465446663931,0.0013296420488157397,172.76163616659827,""
108102.70465493202,22.865313282774075,19.999971166072637,0.005317761840220724,691.0991405283271,0.001329440460055181,172.77478513208177,""
108112.59625649452,22.84931632272178,20.0002279267044,0.005316953193685508,691.1517343737936,0.001329238298421377,172.7879335934484,""
108129.90485024452,22.83392983945736,19.999913111535236,0.005315538201959752,691.2437645166553,0.001328884550489938,172.81094112916384,""
108144.09235024452,22.82131785407791,19.999800370022434,0.005314422672179688,691.3191452582043,0.001328605668044922,172.8297863145511,""
108158.27985024452,22.808705868698453,19.999687628509633,0.005313308041731203,691.3945248939513,0.0013283270104328007,172.8486312234878,""
108179.23688149452,22.790076105052865,20.00005713116809,0.005311661568064868,691.5058717402568,0.001327915392016217,172.8764679350642,""
108191.61578774452,22.77907187001226,19.999614534331688,0.005310689028447234,691.5716421327904,0.0013276722571118084,172.8929105331976,""
108195.59625649452,22.775533430281623,19.99960564759667,0.0053103364977387674,691.5927774085424,0.0013275841244346919,172.8981943521356,""
108209.08063149452,22.969006257951264,19.99962418352942,0.005309142252394679,691.6643760070658,0.0013272855630986698,172.91609400176645,""
108219.73492836952,22.92308318395112,19.999638829171538,0.005308406109943264,691.7209397533801,0.001327101527485816,172.93023493834502,""
108223.35211586952,22.907492068818538,19.999643801440868,0.005308111284045609,691.7401370037645,0.0013270278210114022,172.93503425094113,""
108239.08063149452,22.83969765728359,19.999665731576,0.00530678044687463,691.823609032783,0.0013266951117186575,172.95590225819575,""
108254.80914711952,22.771903245748643,19.999745626866684,0.00530547637326405,691.9070697392347,0.0013263690933160125,172.97676743480866,""
108275.95489907265,22.70921271868193,19.999853039799937,0.005303864390029368,692.0192163401638,0.001325966097507342,173.00480408504094,""
108297.10065102577,22.73745336979122,19.99972402205594,0.005302252406794685,692.1313629410928,0.0013255631016986713,173.0328407352732,""
108314.77985024452,22.761064357858004,19.999549476144658,0.005300837599912217,692.225107533894,0.0013252093999780543,173.0562768834735,""
108327.88043618202,22.77856049975962,19.999619652983156,0.005299665111726332,692.2945421809816,0.001324916277931583,173.0736355452454,""
108340.98102211952,22.790619387609723,19.999722993258683,0.005298557012025632,692.363966244146,0.001324639253006408,173.0909915610365,""
108352.97320961952,22.784322963286517,19.99976453745442,0.005297636426224668,692.4275011485478,0.001324409106556167,173.10687528713694,""
108361.19586586952,22.7800057081724,19.9997093822275,0.005296992676043753,692.471062744508,0.0013242481690109381,173.117765686127,""
108369.41852211952,22.775688453058283,19.999778830708216,0.005296281385822166,692.5146122749209,0.0013240703464555414,173.12865306873022,""
108378.84625649452,22.770738479083022,20.000038785120854,0.005295465851879268,692.5645442424512,0.001323866462969817,173.1411360606128,""
108385.47516274452,22.7672580126086,20.000004629694267,0.005294971798535959,692.5996420592435,0.0013237429496339896,173.14991051481087,""
108400.42242836952,22.759410042682628,19.999912763838488,0.005293857776663142,692.678782775776,0.0013234644441657854,173.169695693944,""
108418.79181313515,22.749765310139836,19.999805787398174,0.005292418310838263,692.7760009927945,0.0013231045777095658,173.19400024819862,""
108437.33575844765,22.768321573554154,19.999728281093304,0.005290965166060888,692.8741430548598,0.001322741291515222,173.21853576371495,""
108455.87970376015,22.814262997288253,19.999625467688876,0.005289386888914208,692.9722095756938,0.001322346722228552,173.24305239392345,""
108477.22711586952,22.8671498284785,19.99916994249016,0.005287568639535529,693.0851009305158,0.0013218921598838823,173.27127523262894,""
108487.15094399452,22.89173547005973,19.999010055930867,0.005286723385121086,693.1375810342544,0.0013216808462802715,173.2843952585636,""
108499.15875649452,22.733495242105118,19.998816593508803,0.0052857006289431675,693.2010818564911,0.0013214251572357919,173.30027046412278,""
108505.52203774452,22.885028299120833,19.998714072270825,0.005285225557845321,693.2347075294182,0.0013213063894613303,173.30867688235455,""
108511.88531899452,23.03656135613655,19.99861612144412,0.005284760012726023,693.2683296123726,0.0013211900031815057,173.31708240309314,""
108524.22125649452,22.740419289530408,19.99866622348953,0.005283857501070561,693.3335098075656,0.0013209643752676403,173.3333774518914,""
108532.44000649452,22.961115035458512,19.99869960369964,0.005283256207681362,693.3769357514183,0.0013208140519203404,173.34423393785457,""
108550.47027993202,22.890137449170936,19.99877751546796,0.005281937091730224,693.4722034797156,0.001320484272932556,173.3680508699289,""
108568.50055336952,22.819159862883364,19.998972677403476,0.005280310208157484,693.5674126546294,0.001320077552039371,173.39185316365734,""
108584.8206217289,22.846523885724103,19.999149327865254,0.005278848458516068,693.6535865868719,0.001319712114629017,173.41339664671798,""
108597.52521157265,22.867825799356524,19.99911122551425,0.005277909181535846,693.7206413495692,0.0013194772953839615,173.4301603373923,""
108609.4622232914,22.887840707022917,19.999011265455195,0.005277019722265385,693.7836441245057,0.0013192549305663462,173.44591103112643,""
108618.99200844765,22.886913683486203,19.99899742932158,0.005276147646522945,693.8339250218779,0.0013190369116307362,173.45848125546948,""
108628.5217936039,22.85974207315004,19.999010890825723,0.005275285237922353,693.8842053264267,0.0013188213094805883,173.47105133160667,""
108646.97906899452,22.80711613389135,19.999036963049285,0.005274048738737873,693.981561551392,0.0013185121846844682,173.495390387848,""
108665.28766274452,22.723072995928973,19.999168095097705,0.005272496583815855,694.0780935493933,0.0013181241459539637,173.51952338734833,""
108680.65875649452,22.575953128534454,19.999299170116192,0.0052711934624977115,694.1591375886799,0.0013177983656244279,173.53978439716997,""
108691.62457680702,22.638504601840573,19.99912992968548,0.005270329149626877,694.2169345853838,0.0013175822874067192,173.55423364634595,""
108701.87750649452,22.74380284047932,19.998971691616013,0.005269543379401379,694.270967256573,0.0013173858448503448,173.56774181414326,""
108712.84332680702,22.7455050195881,19.999063796039533,0.005268654378377378,694.3287480279314,0.0013171635945943446,173.58218700698285,""
108722.14459633827,22.74694881733693,19.99912701592303,0.0052678261753516635,694.3777445487015,0.0013169565438379159,173.59443613717536,""
108734.87750649452,22.73169452306567,19.998849434417206,0.005266692412408646,694.4448180051622,0.0013166731031021615,173.61120450129056,""
108747.61041665077,22.651677053669673,19.998622947564403,0.005265725901121501,694.5118742999555,0.0013164314752803752,173.62796857498887,""
108753.77447915077,22.61294021531959,19.99881951767449,0.005265217256982868,694.5443291752997,0.001316304314245717,173.63608229382493,""
108763.62408852577,22.604764228618244,19.99913361877246,0.005264340946633729,694.5961840166399,0.0013160852366584323,173.64904600415997,""
108770.61432290077,22.66452745078971,19.99924438275352,0.005263723309159611,694.6329838813556,0.0013159308272899027,173.6582459703389,""
108777.60455727577,22.689771507190247,19.999283110269644,0.005263159104067633,694.6697670011455,0.0013157897760169082,173.66744175028637,""
108803.80719399452,22.66404090798997,19.999428278940904,0.005261044202010442,694.8076471741892,0.0013152610505026104,173.7019117935473,""
108812.03888344765,22.741600547079674,19.999473884405457,0.005260379794945403,694.8509629205555,0.0013150949487363507,173.71274073013888,""
108818.98028969765,22.791864416749302,19.999539036437753,0.005259821900572006,694.8874528260707,0.0013149554751430016,173.72186320651767,""
108842.65875649452,22.737150434777387,19.999773235440163,0.005257918815963377,695.0119268857991,0.0013144797039908443,173.75298172144977,""
108851.09967446327,22.719407529614656,19.999556406736183,0.005257240402905352,695.0562994938914,0.001314310100726338,173.76407487347285,""
108859.54059243202,22.74583424172239,19.999339578032206,0.005256561989847326,695.1006721019837,0.0013141404974618316,173.77516802549593,""
108884.75250649452,22.824767362158013,19.999413640108095,0.005254535659087905,695.2332072582421,0.0013136339147719763,173.80830181456054,""
108899.94586586952,22.693596908019078,19.99945827185371,0.005253314539129929,695.3130764127167,0.0013133286347824823,173.82826910317917,""
108899.96832680702,22.693765666194267,19.999458337834568,0.005253312733900528,695.313194486412,0.001313328183475132,173.828298621603,""
108920.76813149452,22.850043073732778,19.999519438975458,0.005251378214241496,695.4224422464239,0.001312844553560374,173.85561056160597,""
108936.62457680702,22.70128415069098,19.99956601859068,0.005250155158566684,695.5056818155239,0.001312538789641671,173.87642045388097,""
108940.47613930702,22.58124652481646,19.999577332873027,0.005249858075880139,695.5259008744961,0.0013124645189700346,173.88147521862402,""
108953.71442055702,22.665212118307224,19.99959471529953,0.005248836967132971,695.5953961999085,0.0013122092417832427,173.89884904997712,""
108966.95270180702,22.74188245163663,19.99957420954476,0.005247815858385805,695.6648915253207,0.0013119539645964511,173.91622288133019,""
108990.35504555702,22.737095344820364,19.999537959920445,0.005245779197900391,695.7876567009989,0.0013114447994750978,173.94691417524973,""
109013.84625649452,22.732290059623182,19.999501572643155,0.00524372847644566,695.9108856797036,0.001310932119111415,173.9777214199259,""
109034.75445961952,22.72801314604714,19.999469186378064,0.005242155877713976,696.0204956276386,0.001310538969428494,174.00512390690966,""
109048.26910805702,22.70969707290638,19.99975634363247,0.005241138576184678,696.0913450875383,0.0013102846440461696,174.0228362718846,""
109061.78375649452,22.68163213730479,20.000043500886875,0.005240007251102527,696.1621605822214,0.0013100018127756318,174.04054014555535,""
109077.79938149452,22.648373596668467,19.999469239833058,0.005238666566707177,696.2460809603415,0.0013096666416767943,174.06152024008537,""
109087.46735024452,22.62829679469898,19.999408594061663,0.005237935396604042,696.29671673192,0.0013094838491510105,174.07417918298,""
109106.94000649452,22.587859276388713,19.999587772906175,0.005236462716618535,696.3987043364933,0.0013091156791546338,174.09967608412333,""
109109.15485024452,22.583259863573886,19.999556606969712,0.005236295212194908,696.4103045314369,0.001309073803048727,174.1025761328592,""
109122.40485024452,22.631963832443688,19.99937016101471,0.005235081868505426,696.4796708771497,0.0013087704671263566,174.11991771928743,""
109134.48395180702,22.67636384651728,19.99924612771735,0.005233990184028607,696.5429036042606,0.0013084975460071516,174.13572590106514,""
109141.24957680702,22.65415543624216,19.999448632192866,0.0052334671176788305,696.5783007344269,0.0013083667794197076,174.14457518360672,""
109148.01520180702,22.576493192817118,19.99961632841312,0.005232944051329055,696.6136978645933,0.0013082360128322638,174.15342446614832,""
109155.64410805702,22.530983968886755,19.999590301561604,0.005232354242679453,696.65361160317,0.0013080885606698632,174.1634029007925,""
109189.4270670414,22.776670668866686,19.999475047286825,0.005229742402821262,696.8303609495459,0.0013074356007053156,174.20759023738648,""
109209.17853188515,22.795638662142316,19.999524707300452,0.005228033808243667,696.933609744497,0.0013070084520609168,174.23340243612424,""
109231.16266274452,22.78710540301935,19.999806191345623,0.005226132077558038,697.0485295763793,0.0013065330193895094,174.26213239409483,""
109246.72320961952,22.85754664015719,19.999816691326416,0.00522481531691306,697.129854549335,0.001306203829228265,174.28246363733376,""
109262.28375649452,22.92798787729503,19.999624654167214,0.005223615151252078,697.2111149767054,0.0013059037878130194,174.30277874417635,""
109268.65875649452,22.57929511384343,19.999545978469,0.005223123455417079,697.2444065588488,0.0013057808638542697,174.3111016397122,""
109279.8372232914,22.565735325744924,19.99941518021588,0.005222261274151869,697.3027828483557,0.0013055653185379673,174.32569571208893,""
109291.01569008827,22.552175537646423,19.99937370921794,0.00522139909288666,697.3611591378625,0.001305349773221665,174.34028978446563,""
109319.5559732914,22.663340492458573,19.999267827611146,0.005219178737615269,697.5101924044008,0.0013047946844038172,174.3775481011002,""
109345.65875649452,22.76501133764938,19.999170988886465,0.005216930917871468,697.6463829660463,0.001304232729467867,174.41159574151158,""
109348.09625649452,22.77450544727072,19.999256806007082,0.0052167210145602815,697.6591005560224,0.0013041802536400704,174.4147751390056,""
109353.78375649452,22.587077789207765,19.999457045955197,0.0052162312401675135,697.6887749326331,0.0013040578100418784,174.42219373315828,""
109362.39703774452,22.624589719842174,19.99976029395354,0.0052155005000022,697.7337113410183,0.00130387512500055,174.43342783525458,""
109371.01031899452,22.662101650476586,19.999746221839487,0.00521484497712822,697.7786261653591,0.001303711244282055,174.44465654133978,""
109386.64117836952,22.73017602255531,19.99968607805622,0.005213655374053287,697.8601348590553,0.0013034138435133217,174.46503371476382,""
109399.5589029789,22.748199514915925,19.999662094306682,0.005212406908893546,697.9274750839951,0.0013031017272233864,174.48186877099877,""
109406.44586586952,22.75780856966826,19.999757679878314,0.005211835063493144,697.9633629928743,0.001302958765873286,174.49084074821857,""
109423.21344399452,22.78120358120324,19.99999040053696,0.005210501787943633,698.0507307197838,0.0013026254469859083,174.51268267994595,""
109431.50641274452,22.777315764296116,19.999832921494804,0.005209842371754557,698.0939413625862,0.0013024605929386392,174.52348534064654,""
109439.79938149452,22.76524201442864,19.99967544245265,0.005209182955565481,698.1371520053884,0.0013022957388913702,174.5342880013471,""
109461.93072915077,22.733020940903938,19.999608190824098,0.005207395250171469,698.2523751350047,0.0013018488125428672,174.56309378375119,""
109486.55914711952,22.7048807921801,19.999533351223608,0.005205395876134864,698.3805658081021,0.001301348969033716,174.59514145202553,""
109511.18756508827,22.72037773606675,19.99961644528286,0.0052033965020982596,698.5087564811993,0.0013008491255245649,174.62718912029982,""
109530.14703774452,22.73230760847055,19.999664819317985,0.005201857342034275,698.6074403497474,0.0013004643355085687,174.65186008743686,""
109539.68610024452,22.73830987449029,19.99961575432132,0.0052010932242985385,698.6570804558551,0.0013002733060746346,174.66427011396377,""
109556.40875649452,22.495212797514547,19.99952973988612,0.00519983421552071,698.7440198762669,0.0012999585538801775,174.68600496906672,""
109574.21539711952,22.569591811422946,19.999297868950503,0.005198493596152869,698.8365948232295,0.0012996233990382172,174.70914870580737,""
109587.90875649452,22.626789493391993,19.998974345483532,0.005197462655888754,698.9077852316046,0.0012993656639721885,174.72694630790116,""
109597.10113930702,22.640188118575743,19.999180818249503,0.00519677058338083,698.9555755121661,0.0012991926458452074,174.73889387804152,""
109606.29352211952,22.633342008464133,19.999387291015474,0.005196010211329214,699.003338507938,0.0012990025528323034,174.7508346269845,""
109631.53375649452,22.614544115980912,19.999929310972462,0.005193848954283663,699.1344557084764,0.0012984622385709159,174.7836139271191,""
109642.65875649452,22.606258671766373,19.999717110008824,0.0051929016301692455,699.1922450191536,0.0012982254075423114,174.7980612547884,""
109648.15875649452,22.445818360254144,19.99961220166725,0.00519246785971267,699.2207986489237,0.0012981169649281675,174.80519966223093,""
109659.51422524452,22.54015839627789,19.9995159043747,0.0051915722839191575,699.2797513490245,0.0012978930709797894,174.81993783725613,""
109677.10211586952,22.686276735526913,19.999581947818438,0.005190185173492502,699.3710600976326,0.0012975462933731256,174.84276502440815,""
109689.42633461952,22.68158678901472,19.99944065931699,0.005189152431643361,699.4350107949497,0.0012972881079108402,174.85875269873742,""
109705.27496743202,22.67555563672103,19.99921795239084,0.005187823513211388,699.5172493376666,0.001296955878302847,174.87931233441665,""
109719.97418618202,22.635398759022458,19.999315936030037,0.005186736566930075,699.5934861091068,0.0012966841417325187,174.8983715272767,""
109731.76813149452,22.584837875751646,19.99945764699401,0.00518586445357375,699.6546548234758,0.0012964661133934375,174.91366370586894,""
109742.40875649452,22.539221300102167,19.999112515265864,0.005185077623472688,699.7098418990545,0.001296269405868172,174.92746047476362,""
109750.72906899452,22.536232412614527,19.998940375814353,0.005184380171906772,699.7529534310563,0.001296095042976693,174.93823835776408,""
109778.11578774452,22.717940807657975,19.999205616720012,0.005182084475696147,699.8948571638564,0.0012955211189240368,174.9737142909641,""
109798.68610024452,22.574208914061465,19.99940484059809,0.0051803601658622946,700.0014418246644,0.0012950900414655736,175.0003604561661,""
109814.41461586952,22.543538845217626,19.99959622970294,0.005179041720449075,700.0829388122725,0.0012947604301122688,175.02073470306811,""
109828.24744057655,22.6732425973998,19.99976455149512,0.00517788218163933,700.1546133154875,0.0012944705454098326,175.03865332887187,""
109840.39197182655,22.61756874627831,19.99991232964661,0.005176959034417754,700.2174751620373,0.0012942397586044386,175.05436879050933,""
109846.85290932655,22.513036112044382,19.999990948193595,0.005176467916532748,700.2509179070337,0.001294116979133187,175.06272947675842,""
109850.51813149452,22.59206117885281,20.0000355476718,0.00517618931050085,700.2698896259703,0.0012940473276252125,175.06747240649258,""
109858.84625649452,22.7716220906757,19.999842187226726,0.0051755562613286414,700.3129972029548,0.0012938890653321604,175.0782493007387,""
109872.36578774452,22.71588997775243,19.999528293933857,0.005174528595669628,700.382976247956,0.001293632148917407,175.095744061989,""
109886.24274086952,22.658684450113043,19.999611598423922,0.005173400976673402,700.454743785235,0.0012933502441683504,175.11368594630875,""
109900.11969399452,22.629383141085935,19.999694902913987,0.0051722638279706745,700.526503260479,0.0012930659569926686,175.13162581511975,""
109935.89899086952,22.651405316350335,19.99925032684176,0.00516933188890167,700.7115225183247,0.0012923329722254176,175.17788062958118,""
109954.03375649452,22.66256727373502,19.999171012392193,0.005167845833207816,700.8052996791469,0.001291961458301954,175.2013249197867,""
